,"Дата, время начала","НЯ, ОЯ, КНЯ",Тип явления,Критерий,чрезвычайная пожарная опасность,заморозки,сильный ветер,сильный дождь,сильное гололедно-изморозевое отложение на проводах,аномально жаркая погода,налипание мокрого снега при сильном ветре,гололед,сильный мокрый снег,сильный снег,половодье,паводок,шквал,аномально холодная погода,сильный мороз,град,ливень,сильный ливень,туман
1479,2018-11-29,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,2018-11-30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,2018-12-01,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1476,2018-12-02,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1475,2018-12-03,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3856,2018-12-03,ОЯ,Метеорологическое, Сильное гололедно-изморозевое отложение на проводах,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1474,2018-12-04,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3857,2018-12-04,ОЯ,Метеорологическое, Сильное гололедно-изморозевое отложение на проводах,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1473,2018-12-05,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3858,2018-12-05,ОЯ,Метеорологическое, Сильное гололедно-изморозевое отложение на проводах,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1472,2018-12-06,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1471,2018-12-07,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3859,2018-12-08,ОЯ,Метеорологическое, Сильное гололедно-изморозевое отложение на проводах,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1470,2018-12-08,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1469,2018-12-09,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3860,2018-12-09,ОЯ,Метеорологическое, Сильное гололедно-изморозевое отложение на проводах,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1468,2018-12-10,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1467,2018-12-11,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3861,2018-12-12,ОЯ,Метеорологическое, Сильное гололедно-изморозевое отложение на проводах,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1466,2018-12-12,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1465,2018-12-13,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1464,2018-12-14,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1463,2018-12-15,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1462,2018-12-16,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1461,2018-12-17,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3862,2018-12-18,ОЯ,Метеорологическое, Сильное гололедно-изморозевое отложение на проводах,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1460,2018-12-18,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1459,2018-12-19,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1458,2018-12-20,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1457,2018-12-21,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1456,2018-12-22,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1455,2018-12-23,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3863,2018-12-24,ОЯ,Метеорологическое, Сильное гололедно-изморозевое отложение на проводах,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1454,2018-12-24,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1453,2018-12-25,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1452,2018-12-26,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1451,2018-12-27,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1450,2018-12-28,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1449,2018-12-29,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3864,2018-12-30,ОЯ,Метеорологическое, Сильное гололедно-изморозевое отложение на проводах,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1448,2018-12-30,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1447,2018-12-31,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1446,2019-01-01,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1445,2019-01-02,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1444,2019-01-03,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1443,2019-01-04,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1442,2019-01-05,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1441,2019-01-06,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,2019-01-07,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,2019-01-08,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,2019-01-09,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,2019-01-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,2019-01-11,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,2019-01-12,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,2019-01-13,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,2019-01-14,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,2019-01-15,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,2019-01-16,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3865,2019-01-17,КНЯ,КНЯ," Низкая температура, метель, сильный ветер",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,2019-01-17,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,2019-01-18,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,2019-01-19,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,2019-01-20,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,2019-01-21,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,2019-01-22,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,2019-01-23,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,2019-01-24,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,2019-01-25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,2019-01-26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,2019-01-27,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,2019-01-28,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,2019-01-29,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,2019-01-30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,2019-01-31,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,2019-02-01,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,2019-02-02,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,2019-02-03,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,2019-02-04,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,2019-02-05,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,2019-02-06,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,2019-02-07,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,2019-02-08,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,2019-02-09,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,2019-02-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,2019-02-11,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,2019-02-12,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,2019-02-13,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,2019-02-14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,2019-02-15,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,2019-02-16,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,2019-02-17,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,2019-02-18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,2019-02-19,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,2019-02-20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,2019-02-21,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,2019-02-22,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,2019-02-23,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,2019-02-24,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,2019-02-25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,2019-02-26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,2019-02-27,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,2019-02-28,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,2019-03-01,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,2019-03-02,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1385,2019-03-03,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,2019-03-04,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,2019-03-05,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,2019-03-06,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,2019-03-07,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,2019-03-08,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,2019-03-09,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,2019-03-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,2019-03-11,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,2019-03-12,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,2019-03-13,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,2019-03-14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,2019-03-15,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,2019-03-16,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,2019-03-17,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,2019-03-18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,2019-03-19,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,2019-03-20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,2019-03-21,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,2019-03-22,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,2019-03-23,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,2019-03-24,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,2019-03-25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,2019-03-26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,2019-03-27,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,2019-03-28,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,2019-03-29,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,2019-03-30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,2019-03-31,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,2019-04-01,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,2019-04-02,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,2019-04-03,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,2019-04-04,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,2019-04-05,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,2019-04-06,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,2019-04-07,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,2019-04-08,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,2019-04-09,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,2019-04-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,2019-04-11,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1345,2019-04-12,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,2019-04-13,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,2019-04-14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342,2019-04-15,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1341,2019-04-16,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,2019-04-17,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,2019-04-18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,2019-04-19,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,2019-04-20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,2019-04-21,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,2019-04-22,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1334,2019-04-23,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,2019-04-24,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,2019-04-25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1331,2019-04-26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1330,2019-04-27,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329,2019-04-28,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,2019-04-29,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327,2019-04-30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,2019-05-01,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325,2019-05-02,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1324,2019-05-03,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1323,2019-05-04,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3867,2019-05-05,ОЯ,Метеорологическое, Аномально жаркая погода,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3868,2019-05-05,ОЯ,Метеорологическое, Сильный туман,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1322,2019-05-05,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3869,2019-05-05,ОЯ,Метеорологическое, Сильный туман,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1321,2019-05-06,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1320,2019-05-07,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1319,2019-05-08,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1318,2019-05-09,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1317,2019-05-10,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1316,2019-05-11,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1315,2019-05-12,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1314,2019-05-13,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,2019-05-14,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,2019-05-15,НЯ,Метеорологическое, Чрезвычайная пожарная опасность,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,2019-05-16,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,2019-05-17,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3870,2019-05-18,ОЯ,Агрометеорологическое, Заморозки,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,2019-05-18,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,2019-05-19,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,2019-05-20,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1306,2019-05-21,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3871,2019-05-22,ОЯ,Агрометеорологическое, Заморозки,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1305,2019-05-22,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3872,2019-05-22,КНЯ,КНЯ," Град, ливень, сильный дождь, сильный ветер",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1304,2019-05-23,,,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3873,2019-05-23,НЯ,Метеорологическое," Очень сильный ветер , Очень сильный дождь",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1303,2019-05-24,,,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3874,2019-05-24,ОЯ,Агрометеорологическое, Заморозки,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1302,2019-05-25,,,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1301,2019-05-26,,,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1300,2019-05-27,НЯ,Метеорологическое, Очень сильный ветер,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3875,2019-05-27,НЯ,Метеорологическое," Очень сильный ветер , Очень сильный дождь",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1299,2019-05-28,,,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1298,2019-05-29,,,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1297,2019-05-30,,,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3876,2019-05-30,НЯ,Метеорологическое, Очень сильный ветер,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1296,2019-05-31,,,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295,2019-06-01,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3877,2019-06-01,НЯ,Метеорологическое," Очень сильный ветер , Очень сильный дождь",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1294,2019-06-02,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1293,2019-06-03,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3878,2019-06-03,НЯ,Метеорологическое," Очень сильный ветер , Сильный ливень",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3879,2019-06-03,ОЯ,Метеорологическое," Очень сильный ветер , Очень сильный дождь , Крупный град",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1292,2019-06-04,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3866,2019-06-04,НЯ,Метеорологическое, Очень сильный ветер,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1291,2019-06-05,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1290,2019-06-06,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1289,2019-06-07,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1288,2019-06-08,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1287,2019-06-09,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3880,2019-06-09,НЯ,Метеорологическое," Очень сильный ветер , Крупный град",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1286,2019-06-10,,,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1285,2019-06-11,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1284,2019-06-12,НЯ,Метеорологическое, Очень сильный ветер,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3881,2019-06-13,ОЯ,Агрометеорологическое, Заморозки,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1283,2019-06-13,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3882,2019-06-13,ОЯ,Агрометеорологическое, Заморозки,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1282,2019-06-14,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3883,2019-06-14,ОЯ,Агрометеорологическое, Заморозки,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1281,2019-06-15,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1280,2019-06-16,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1279,2019-06-17,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278,2019-06-18,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1277,2019-06-19,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3884,2019-06-19,НЯ,Метеорологическое, Очень сильный ветер,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1276,2019-06-20,,,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1275,2019-06-21,,,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1274,2019-06-22,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3885,2019-06-22,НЯ,КНЯ," Очень сильный ветер , Сильный ливень , Крупный град , Град, ливень, сильный дождь, сильный ветер",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1273,2019-06-23,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1272,2019-06-24,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1271,2019-06-25,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1270,2019-06-26,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1269,2019-06-27,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1268,2019-06-28,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1267,2019-06-29,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3886,2019-06-29,НЯ,Метеорологическое, Очень сильный ветер,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1266,2019-06-30,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3887,2019-06-30,НЯ,Метеорологическое," Очень сильный ветер , Сильный ливень",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1265,2019-07-01,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3889,2019-07-02,НЯ,Метеорологическое, Очень сильный дождь,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1264,2019-07-02,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1263,2019-07-03,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3890,2019-07-04,НЯ,Метеорологическое, Сильный ливень,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
