Time,Район_new,svet_prediction_score_1,svet_prediction_score_2,svet_prediction_score_3,svet_prediction_score_4,svet_prediction_score_5,svet_prediction_score_6
2020-01-21,ЗАТО Звездный,0,2,1,2,0,0
2020-01-21,Ильинский ГО,2,1,0,1,0,0
2020-01-21,Карагайский МО,2,0,2,2,1,0
2020-01-21,Кизеловский ГО,1,0,2,2,1,0
2020-01-21,Кишертский МО,0,0,2,2,0,1
2020-01-21,Косинский МО,0,0,2,2,0,0
2020-01-21,Кочевский МО,1,0,2,2,1,0
2020-01-21,Красновишерский ГО,0,0,1,2,0,0
2020-01-21,Краснокамский ГО,1,1,2,2,1,0
2020-01-21,Кудымкарский МО,2,0,2,2,1,2
2020-01-21,Куединский МО,1,0,2,2,1,0
2020-01-21,Кунгурский МО,1,1,2,2,1,0
2020-01-21,Лысьвенский ГО,1,0,2,2,1,0
2020-01-21,Нытвенский ГО,0,0,2,0,0,0
2020-01-21,Октябрьский ГО,0,0,2,1,0,0
2020-01-21,Ординский МО,0,0,0,0,0,0
2020-01-21,Осинский ГО,0,1,2,2,1,0
2020-01-21,Оханский ГО,1,1,2,2,2,0
2020-01-21,Очерский ГО,1,1,2,2,1,0
2020-01-21,Пермский ГО,2,1,2,2,2,1
2020-01-21,Пермский МО,1,0,2,2,1,0
2020-01-21,Сивинский МО,0,0,2,2,1,0
2020-01-21,Соликамский ГО,1,0,2,2,1,0
2020-01-21,Суксунский ГО,0,0,2,1,0,0
2020-01-21,Уинский МО,0,0,1,2,1,0
2020-01-21,Чайковский ГО,1,0,2,2,1,0
2020-01-21,Частинский МО,2,2,2,2,2,0
2020-01-21,Чердынский ГО,2,0,2,2,1,0
2020-01-21,Чернушинский ГО,1,1,2,2,2,0
2020-01-21,Чусовской ГО,1,0,2,2,1,1
2020-01-21,Юрлинский МО,0,0,2,2,1,0
2020-01-21,Юсьвинский МО,1,0,2,2,1,0
2020-01-22,Александровский МО,0,1,2,2,1,1
2020-01-22,Бардымский МО,0,1,0,2,1,0
2020-01-22,Березники ГО,0,1,2,2,2,0
2020-01-22,Березовский МО,1,1,1,2,0,0
2020-01-22,Большесосновский МО,0,1,1,2,0,0
2020-01-22,Верещагинский ГО,0,1,0,2,1,0
2020-01-22,Гайнский МО,0,0,0,2,0,0
2020-01-22,Горнозаводский ГО,2,0,1,2,1,0
2020-01-22,Губахинский МО,0,1,1,2,1,1
2020-01-22,Добрянский ГО,1,2,2,2,1,0
2020-01-22,Еловский МО,0,1,2,2,0,0
2020-01-22,ЗАТО Звездный,0,2,0,2,0,0
2020-01-22,Ильинский ГО,1,1,0,2,0,0
2020-01-22,Карагайский МО,0,1,2,2,1,0
2020-01-22,Кизеловский ГО,0,1,1,2,1,0
2020-01-22,Кишертский МО,0,0,0,2,1,1
2020-01-22,Косинский МО,0,1,2,2,0,0
2020-01-22,Кочевский МО,0,0,1,2,1,0
2020-01-22,Красновишерский ГО,0,0,0,2,1,0
2020-01-22,Краснокамский ГО,1,2,2,2,1,0
2020-01-22,Кудымкарский МО,0,1,2,2,1,1
2020-01-22,Куединский МО,0,1,2,2,2,0
2020-01-22,Кунгурский МО,1,2,2,2,2,0
2020-01-22,Лысьвенский ГО,0,0,1,2,2,0
2020-01-22,Нытвенский ГО,0,0,2,1,0,0
2020-01-22,Октябрьский ГО,0,0,2,2,0,0
2020-01-22,Ординский МО,0,2,0,1,0,0
2020-01-22,Осинский ГО,0,2,2,2,1,0
2020-01-22,Оханский ГО,0,2,1,2,2,0
2020-01-22,Очерский ГО,0,1,2,2,1,0
2020-01-22,Пермский ГО,2,1,0,2,1,0
2020-01-22,Пермский МО,0,1,2,2,1,0
2020-01-22,Сивинский МО,0,1,0,2,1,0
2020-01-22,Соликамский ГО,0,1,2,2,1,0
2020-01-22,Суксунский ГО,0,0,2,2,0,0
2020-01-22,Уинский МО,0,0,0,2,1,0
2020-01-22,Чайковский ГО,0,1,0,2,1,0
2020-01-22,Частинский МО,0,2,2,2,1,0
2020-01-22,Чердынский ГО,0,1,2,2,1,0
2020-01-22,Чернушинский ГО,1,1,1,2,2,0
2020-01-22,Чусовской ГО,0,1,2,2,1,1
2020-01-22,Юрлинский МО,0,0,0,2,1,0
2020-01-22,Юсьвинский МО,0,0,2,2,1,0
2020-01-23,Александровский МО,0,0,2,2,1,0
2020-01-23,Бардымский МО,0,1,2,2,2,0
2020-01-23,Березники ГО,0,0,2,2,2,0
2020-01-23,Березовский МО,1,0,1,2,0,0
2020-01-23,Большесосновский МО,2,1,2,2,1,0
2020-01-23,Верещагинский ГО,0,1,2,2,0,0
2020-01-23,Гайнский МО,0,0,2,2,0,0
2020-01-23,Горнозаводский ГО,1,0,2,2,2,0
2020-01-23,Губахинский МО,0,0,2,2,1,0
2020-01-23,Добрянский ГО,1,1,2,2,2,0
2020-01-23,Еловский МО,0,0,2,2,0,0
2020-01-23,ЗАТО Звездный,0,2,2,2,0,0
2020-01-23,Ильинский ГО,2,1,1,2,1,0
2020-01-23,Карагайский МО,0,1,2,2,2,0
2020-01-23,Кизеловский ГО,0,1,2,2,2,0
2020-01-23,Кишертский МО,0,0,2,2,0,0
2020-01-23,Косинский МО,0,0,2,2,0,0
2020-01-23,Кочевский МО,0,0,2,2,2,0
2020-01-23,Красновишерский ГО,0,0,2,2,0,0
2020-01-23,Краснокамский ГО,1,1,2,2,0,0
2020-01-23,Кудымкарский МО,0,1,2,2,1,1
2020-01-23,Куединский МО,0,0,2,2,1,0
2020-01-23,Кунгурский МО,1,1,2,2,1,0
2020-01-23,Лысьвенский ГО,1,0,2,2,2,0
2020-01-23,Нытвенский ГО,0,0,2,0,0,0
2020-01-23,Октябрьский ГО,0,0,2,2,0,0
2020-01-23,Ординский МО,1,1,1,1,1,0
2020-01-23,Осинский ГО,0,2,2,2,2,0
2020-01-23,Оханский ГО,1,1,2,2,1,0
2020-01-23,Очерский ГО,0,1,2,2,2,0
2020-01-23,Пермский ГО,2,1,2,2,1,0
2020-01-23,Пермский МО,0,1,2,2,0,0
2020-01-23,Сивинский МО,0,1,1,2,1,0
2020-01-23,Соликамский ГО,0,1,2,2,1,0
2020-01-23,Суксунский ГО,0,0,2,1,0,0
2020-01-23,Уинский МО,0,0,2,2,1,0
2020-01-23,Чайковский ГО,0,1,1,2,1,0
2020-01-23,Частинский МО,0,2,2,2,2,0
2020-01-23,Чердынский ГО,0,1,2,2,1,0
2020-01-23,Чернушинский ГО,1,1,2,2,2,0
2020-01-23,Чусовской ГО,0,0,2,2,1,0
2020-01-23,Юрлинский МО,0,0,2,2,2,0
2020-01-23,Юсьвинский МО,0,0,2,2,2,0
2020-01-24,Александровский МО,1,0,2,2,1,0
2020-01-24,Бардымский МО,2,1,2,2,1,0
2020-01-24,Березники ГО,1,0,2,1,1,0
2020-01-24,Березовский МО,1,0,1,2,0,0
2020-01-24,Большесосновский МО,1,1,1,2,0,0
2020-01-24,Верещагинский ГО,0,1,2,2,0,1
2020-01-24,Гайнский МО,0,0,2,2,0,0
2020-01-24,Горнозаводский ГО,2,0,2,2,1,0
2020-01-24,Губахинский МО,1,0,2,2,1,1
2020-01-24,Добрянский ГО,2,1,2,2,1,0
2020-01-24,Еловский МО,0,0,2,2,0,0
2020-01-24,ЗАТО Звездный,0,2,2,2,0,1
2020-01-24,Ильинский ГО,1,0,0,2,0,0
2020-01-24,Карагайский МО,2,1,2,2,1,0
2020-01-24,Кизеловский ГО,1,0,2,2,1,0
2020-01-24,Кишертский МО,0,0,2,2,0,1
2020-01-24,Косинский МО,0,0,2,2,0,0
2020-01-24,Кочевский МО,1,0,2,2,1,0
2020-01-24,Красновишерский ГО,0,0,2,2,0,0
2020-01-24,Краснокамский ГО,2,1,2,2,1,0
2020-01-24,Кудымкарский МО,2,1,2,2,1,1
2020-01-24,Куединский МО,1,0,2,2,1,0
2020-01-24,Кунгурский МО,2,1,2,2,1,1
2020-01-24,Лысьвенский ГО,1,0,2,2,1,0
2020-01-24,Нытвенский ГО,0,0,2,0,0,0
2020-01-24,Октябрьский ГО,0,0,2,1,0,0
2020-01-24,Ординский МО,0,0,0,1,0,0
2020-01-24,Осинский ГО,0,1,2,1,0,0
2020-01-24,Оханский ГО,1,1,2,2,1,0
2020-01-24,Очерский ГО,1,1,2,2,0,0
2020-01-24,Пермский ГО,2,1,2,2,0,1
2020-01-24,Пермский МО,2,1,2,2,0,0
2020-01-24,Сивинский МО,0,1,2,2,1,0
2020-01-24,Соликамский ГО,0,0,2,1,0,0
2020-01-24,Суксунский ГО,0,0,2,1,0,0
2020-01-24,Уинский МО,0,0,2,2,1,0
2020-01-24,Чайковский ГО,1,1,2,2,1,0
2020-01-24,Частинский МО,1,2,2,2,1,0
2020-01-24,Чердынский ГО,2,1,2,2,1,0
2020-01-24,Чернушинский ГО,1,1,2,2,2,0
2020-01-24,Чусовской ГО,1,0,2,2,1,1
2020-01-24,Юрлинский МО,0,0,2,2,1,0
2020-01-24,Юсьвинский МО,1,0,2,2,1,0
2020-01-25,Александровский МО,2,0,1,2,1,1
2020-01-25,Бардымский МО,1,1,1,2,1,0
2020-01-25,Березники ГО,1,0,2,2,1,0
2020-01-25,Березовский МО,2,1,1,2,0,0
2020-01-25,Большесосновский МО,1,1,0,2,0,0
2020-01-25,Верещагинский ГО,0,1,1,2,0,0
2020-01-25,Гайнский МО,0,0,2,2,0,0
2020-01-25,Горнозаводский ГО,2,1,1,2,1,0
2020-01-25,Губахинский МО,1,0,1,2,1,1
2020-01-25,Добрянский ГО,2,1,2,2,1,0
2020-01-25,Еловский МО,1,1,2,2,0,0
2020-01-25,ЗАТО Звездный,0,2,1,2,0,0
2020-01-25,Ильинский ГО,1,1,0,2,0,0
2020-01-25,Карагайский МО,2,1,2,2,1,0
2020-01-25,Кизеловский ГО,1,1,1,2,1,0
2020-01-25,Кишертский МО,0,0,1,2,0,1
2020-01-25,Косинский МО,0,1,2,2,0,0
2020-01-25,Кочевский МО,1,1,1,2,1,0
2020-01-25,Красновишерский ГО,0,0,1,2,0,0
2020-01-25,Краснокамский ГО,2,1,2,2,0,0
2020-01-25,Кудымкарский МО,2,1,2,2,1,1
2020-01-25,Куединский МО,1,0,2,2,1,0
2020-01-25,Кунгурский МО,2,1,2,2,1,0
2020-01-25,Лысьвенский ГО,2,0,1,2,1,0
2020-01-25,Нытвенский ГО,1,0,2,0,0,0
2020-01-25,Октябрьский ГО,1,0,2,2,0,0
2020-01-25,Ординский МО,0,1,0,1,0,0
2020-01-25,Осинский ГО,0,1,2,2,1,0
2020-01-25,Оханский ГО,1,1,1,2,1,0
2020-01-25,Очерский ГО,1,1,2,2,0,0
2020-01-25,Пермский ГО,2,1,1,2,1,1
2020-01-25,Пермский МО,2,1,2,2,1,0
2020-01-25,Сивинский МО,0,2,0,2,0,0
2020-01-25,Соликамский ГО,1,1,2,2,0,0
2020-01-25,Суксунский ГО,0,0,2,1,0,0
2020-01-25,Уинский МО,0,0,1,2,0,0
2020-01-25,Чайковский ГО,1,2,0,2,0,0
2020-01-25,Частинский МО,1,2,2,2,1,0
2020-01-25,Чердынский ГО,2,1,2,2,1,0
2020-01-25,Чернушинский ГО,1,1,1,2,2,0
2020-01-25,Чусовской ГО,2,1,2,2,1,1
2020-01-25,Юрлинский МО,1,1,1,2,1,0
2020-01-25,Юсьвинский МО,1,0,2,2,1,0
2020-01-26,Александровский МО,1,0,1,2,0,0
2020-01-26,Бардымский МО,2,0,1,2,1,0
2020-01-26,Березники ГО,1,0,2,2,0,0
2020-01-26,Березовский МО,2,0,0,2,0,0
2020-01-26,Большесосновский МО,2,0,0,2,0,0
2020-01-26,Верещагинский ГО,0,0,1,2,0,0
2020-01-26,Гайнский МО,0,0,2,2,0,0
2020-01-26,Горнозаводский ГО,2,0,0,2,1,0
2020-01-26,Губахинский МО,1,0,1,2,0,0
2020-01-26,Добрянский ГО,2,0,2,2,0,0
2020-01-26,Еловский МО,1,0,1,2,0,0
2020-01-26,ЗАТО Звездный,0,1,1,2,0,0
2020-01-26,Ильинский ГО,2,0,0,2,0,0
2020-01-26,Карагайский МО,2,0,2,2,0,0
2020-01-26,Кизеловский ГО,1,0,0,2,1,0
2020-01-26,Кишертский МО,0,0,1,2,0,0
2020-01-26,Косинский МО,1,0,1,2,0,0
2020-01-26,Кочевский МО,1,0,0,2,1,0
2020-01-26,Красновишерский ГО,0,0,1,2,0,0
2020-01-26,Краснокамский ГО,2,0,2,2,0,0
2020-01-26,Кудымкарский МО,1,0,1,2,0,0
2020-01-26,Куединский МО,1,0,2,2,0,0
2020-01-26,Кунгурский МО,2,0,2,2,0,0
2020-01-26,Лысьвенский ГО,1,0,0,2,0,0
2020-01-26,Нытвенский ГО,2,0,2,2,0,0
2020-01-26,Октябрьский ГО,1,0,1,2,0,0
2020-01-26,Ординский МО,1,0,0,2,0,0
2020-01-26,Осинский ГО,0,0,2,2,1,0
2020-01-26,Оханский ГО,1,0,0,2,0,0
2020-01-26,Очерский ГО,2,0,2,2,0,0
2020-01-26,Пермский ГО,2,0,1,2,0,0
2020-01-26,Пермский МО,2,0,2,2,0,0
2020-01-26,Сивинский МО,0,0,0,2,0,0
2020-01-26,Соликамский ГО,1,0,2,2,0,0
2020-01-26,Суксунский ГО,1,0,2,2,0,0
2020-01-26,Уинский МО,0,0,1,2,0,0
2020-01-26,Чайковский ГО,1,0,0,2,0,0
2020-01-26,Частинский МО,1,0,1,2,0,0
2020-01-26,Чердынский ГО,1,0,1,2,0,0
2020-01-26,Чернушинский ГО,1,0,0,2,0,0
2020-01-26,Чусовской ГО,2,0,2,2,0,0
2020-01-26,Юрлинский МО,0,0,0,2,1,0
2020-01-26,Юсьвинский МО,2,0,1,2,0,0
2020-01-27,Александровский МО,1,0,1,2,0,0
2020-01-27,Бардымский МО,1,0,0,2,1,0
2020-01-27,Березники ГО,1,0,2,2,1,0
2020-01-27,Березовский МО,2,0,0,2,0,0
2020-01-27,Большесосновский МО,1,1,0,2,0,0
2020-01-27,Верещагинский ГО,0,1,0,2,0,0
2020-01-27,Гайнский МО,0,0,0,2,0,0
2020-01-27,Горнозаводский ГО,1,0,0,2,1,0
2020-01-27,Губахинский МО,1,0,1,2,0,0
2020-01-27,Добрянский ГО,2,0,1,2,1,0
2020-01-27,Еловский МО,0,0,0,2,0,0
2020-01-27,ЗАТО Звездный,0,2,0,2,0,0
2020-01-27,Ильинский ГО,2,0,0,2,0,0
2020-01-27,Карагайский МО,1,0,1,2,1,0
2020-01-27,Кизеловский ГО,1,0,0,2,1,0
2020-01-27,Кишертский МО,0,0,0,2,0,0
2020-01-27,Косинский МО,0,0,0,2,0,0
2020-01-27,Кочевский МО,1,0,0,2,1,0
2020-01-27,Красновишерский ГО,0,0,0,2,0,0
2020-01-27,Краснокамский ГО,1,0,2,2,1,0
2020-01-27,Кудымкарский МО,1,0,1,2,0,0
2020-01-27,Куединский МО,1,0,2,2,1,0
2020-01-27,Кунгурский МО,2,0,2,2,1,0
2020-01-27,Лысьвенский ГО,1,0,0,2,0,0
2020-01-27,Нытвенский ГО,1,0,2,2,0,0
2020-01-27,Октябрьский ГО,0,0,2,2,0,0
2020-01-27,Ординский МО,0,0,0,1,0,0
2020-01-27,Осинский ГО,0,0,1,2,1,0
2020-01-27,Оханский ГО,0,0,0,2,1,0
2020-01-27,Очерский ГО,1,1,1,2,1,0
2020-01-27,Пермский ГО,2,1,0,2,1,0
2020-01-27,Пермский МО,2,0,0,2,0,0
2020-01-27,Сивинский МО,0,0,0,2,0,0
2020-01-27,Соликамский ГО,1,0,2,2,0,0
2020-01-27,Суксунский ГО,0,0,2,2,0,0
2020-01-27,Уинский МО,0,0,0,2,0,0
2020-01-27,Чайковский ГО,0,0,0,2,0,0
2020-01-27,Частинский МО,1,1,1,2,1,0
2020-01-27,Чердынский ГО,1,0,1,2,0,0
2020-01-27,Чернушинский ГО,0,0,0,2,2,0
2020-01-27,Чусовской ГО,1,0,2,2,0,0
2020-01-27,Юрлинский МО,0,0,0,2,1,0
2020-01-27,Юсьвинский МО,1,0,1,2,1,0
2020-01-28,Александровский МО,0,0,2,2,0,0
2020-01-28,Бардымский МО,1,0,1,2,0,0
2020-01-28,Березники ГО,1,0,2,2,0,0
2020-01-28,Березовский МО,2,1,0,2,0,0
2020-01-28,Большесосновский МО,2,2,0,2,0,0
2020-01-28,Верещагинский ГО,0,0,1,2,0,0
2020-01-28,Гайнский МО,0,0,0,2,0,0
2020-01-28,Горнозаводский ГО,0,0,1,2,1,0
2020-01-28,Губахинский МО,0,0,2,2,0,0
2020-01-28,Добрянский ГО,1,0,2,2,0,0
2020-01-28,Еловский МО,0,1,0,2,0,0
2020-01-28,ЗАТО Звездный,0,2,1,2,0,0
2020-01-28,Ильинский ГО,2,2,0,2,0,0
2020-01-28,Карагайский МО,1,0,2,2,0,0
2020-01-28,Кизеловский ГО,0,0,1,2,0,0
2020-01-28,Кишертский МО,0,0,2,2,0,0
2020-01-28,Косинский МО,0,0,0,2,0,0
2020-01-28,Кочевский МО,0,0,1,2,0,0
2020-01-28,Красновишерский ГО,0,0,1,2,0,0
2020-01-28,Краснокамский ГО,1,0,2,2,0,0
2020-01-28,Кудымкарский МО,1,1,2,2,0,0
2020-01-28,Куединский МО,1,0,2,2,0,0
2020-01-28,Кунгурский МО,1,0,2,2,0,0
2020-01-28,Лысьвенский ГО,0,0,1,2,0,0
2020-01-28,Нытвенский ГО,1,1,2,2,0,0
2020-01-28,Октябрьский ГО,0,0,2,2,0,0
2020-01-28,Ординский МО,1,2,0,1,0,0
2020-01-28,Осинский ГО,0,0,2,2,0,0
2020-01-28,Оханский ГО,0,0,1,2,0,0
2020-01-28,Очерский ГО,1,1,2,2,0,0
2020-01-28,Пермский ГО,2,1,1,2,0,0
2020-01-28,Пермский МО,1,1,1,2,0,0
2020-01-28,Сивинский МО,0,0,1,2,0,0
2020-01-28,Соликамский ГО,1,0,2,2,0,0
2020-01-28,Суксунский ГО,0,0,2,2,0,0
2020-01-28,Уинский МО,0,0,1,2,0,0
2020-01-28,Чайковский ГО,0,0,1,2,0,0
2020-01-28,Частинский МО,1,1,2,2,0,0
2020-01-28,Чердынский ГО,1,1,2,2,0,0
2020-01-28,Чернушинский ГО,0,0,1,2,0,0
2020-01-28,Чусовской ГО,1,0,2,2,0,0
2020-01-28,Юрлинский МО,0,0,1,2,0,0
2020-01-28,Юсьвинский МО,1,0,2,2,0,0
2020-01-29,Александровский МО,1,0,1,2,0,0
2020-01-29,Бардымский МО,1,1,1,2,0,0
2020-01-29,Березники ГО,2,0,2,2,1,0
2020-01-29,Березовский МО,1,0,0,2,0,0
2020-01-29,Большесосновский МО,1,0,0,2,0,0
2020-01-29,Верещагинский ГО,0,0,1,2,0,0
2020-01-29,Гайнский МО,0,0,1,2,0,0
2020-01-29,Горнозаводский ГО,0,0,0,2,0,0
2020-01-29,Губахинский МО,1,0,1,2,0,0
2020-01-29,Добрянский ГО,2,0,2,2,0,0
2020-01-29,Еловский МО,0,0,1,2,0,0
2020-01-29,ЗАТО Звездный,0,2,1,2,0,0
2020-01-29,Ильинский ГО,2,0,0,1,0,0
2020-01-29,Карагайский МО,2,0,2,2,0,0
2020-01-29,Кизеловский ГО,0,0,0,2,0,0
2020-01-29,Кишертский МО,0,0,1,2,0,0
2020-01-29,Косинский МО,0,0,1,2,0,0
2020-01-29,Кочевский МО,0,0,0,2,0,0
2020-01-29,Красновишерский ГО,0,0,1,2,0,0
2020-01-29,Краснокамский ГО,2,0,2,2,0,0
2020-01-29,Кудымкарский МО,1,0,1,2,0,0
2020-01-29,Куединский МО,1,0,1,2,0,0
2020-01-29,Кунгурский МО,2,0,1,2,0,0
2020-01-29,Лысьвенский ГО,1,0,1,2,0,0
2020-01-29,Нытвенский ГО,0,0,2,2,0,0
2020-01-29,Октябрьский ГО,0,0,2,2,0,0
2020-01-29,Ординский МО,1,0,0,0,0,0
2020-01-29,Осинский ГО,0,0,1,2,0,0
2020-01-29,Оханский ГО,1,0,1,2,0,0
2020-01-29,Очерский ГО,2,1,2,2,0,0
2020-01-29,Пермский ГО,2,0,2,2,0,0
2020-01-29,Пермский МО,2,0,2,2,0,0
2020-01-29,Сивинский МО,0,0,1,2,0,0
2020-01-29,Соликамский ГО,2,0,2,2,0,0
2020-01-29,Суксунский ГО,0,0,2,2,0,0
2020-01-29,Уинский МО,0,0,1,2,0,0
2020-01-29,Чайковский ГО,1,0,0,2,0,0
2020-01-29,Частинский МО,0,0,1,2,0,0
2020-01-29,Чердынский ГО,1,0,1,2,0,0
2020-01-29,Чернушинский ГО,1,0,1,2,1,0
2020-01-29,Чусовской ГО,2,0,2,2,0,0
2020-01-29,Юрлинский МО,0,0,0,2,0,0
2020-01-29,Юсьвинский МО,1,0,2,2,0,0
2020-01-30,Александровский МО,1,0,1,2,0,0
2020-01-30,Бардымский МО,1,0,1,2,0,0
2020-01-30,Березники ГО,2,0,2,2,1,0
2020-01-30,Березовский МО,2,0,0,2,0,0
2020-01-30,Большесосновский МО,2,0,0,1,0,0
2020-01-30,Верещагинский ГО,0,0,1,2,0,0
2020-01-30,Гайнский МО,0,0,1,2,0,0
2020-01-30,Горнозаводский ГО,1,0,0,2,0,0
2020-01-30,Губахинский МО,1,0,1,2,0,0
2020-01-30,Добрянский ГО,2,0,2,2,0,0
2020-01-30,Еловский МО,0,0,1,2,0,0
2020-01-30,ЗАТО Звездный,0,2,1,2,0,0
2020-01-30,Ильинский ГО,2,0,0,1,0,0
2020-01-30,Карагайский МО,1,0,2,2,0,0
2020-01-30,Кизеловский ГО,0,0,0,2,0,0
2020-01-30,Кишертский МО,0,0,1,2,0,0
2020-01-30,Косинский МО,0,0,1,2,0,0
2020-01-30,Кочевский МО,0,0,0,2,0,0
2020-01-30,Красновишерский ГО,0,0,1,2,0,0
2020-01-30,Краснокамский ГО,2,0,2,2,0,0
2020-01-30,Кудымкарский МО,1,0,1,2,0,0
2020-01-30,Куединский МО,1,0,2,2,1,0
2020-01-30,Кунгурский МО,2,0,2,2,1,0
2020-01-30,Лысьвенский ГО,2,0,1,2,0,0
2020-01-30,Нытвенский ГО,1,0,2,2,0,0
2020-01-30,Октябрьский ГО,0,0,2,2,0,0
2020-01-30,Ординский МО,0,0,0,0,0,0
2020-01-30,Осинский ГО,0,0,1,2,0,0
2020-01-30,Оханский ГО,0,0,1,2,0,0
